cluster_id,stop_name,Lines,mode,longitude,latitude
861,OFPPT ROUTE MARRAKECH,['L310'],['casabus'],-7.63498,33.52280379999999
862,OFPPT SIDI MOUMEN,"['L097', 'L606']",['casabus'],-7.522313599909394,33.57480225008682
863,ONEP BOUSKOURA,"['L310', 'L300']",['casabus'],-7.629844899947719,33.49443665000694
864,ORPHELINAT DE AIN CHOC,"['L039', 'L107', 'L097', 'L97B']",['casabus'],-7.594327250016894,33.549314550011374
865,OUED EL MALEH,['L902'],['casabus'],-7.405701049972677,33.65183090000238
866,OUED HASSAR,['L606'],['casabus'],-7.419780050033558,33.538032600003746
867,OUED NASSIM,"['L107', 'L09E']",['casabus'],-7.664942400005632,33.521427150000896
868,OULED BA HMAD,['L903'],['casabus'],-7.350093100074448,33.61494255002154
869,OULED HARRES,['L055'],['casabus'],-7.5674621,33.577933800000004
870,OULED HARRES,"['L039', 'L32D', 'L055']",['casabus'],-7.568148000000002,33.57798879999999
871,OULED ISSA,['L306'],['casabus'],-7.775520899999999,33.47129770000001
872,OULED ISSA,['L306'],['casabus'],-7.7750808,33.4713556
873,OULED TALEB,['L309'],['casabus'],-7.617652650012702,33.536371450048776
874,OULFA PRESTIGE,"['L050', 'L051']",['casabus'],-7.712635999999999,33.54168930000001
875,OUM RAYAT,['L905'],['casabus'],-7.371910799979189,33.66266360006465
876,P3003 SIDI MOUSSA,['L903'],['casabus'],-7.377785000025644,33.568034200009855
877,P3011 BOUSKOURA,['L307'],['casabus'],-7.650175750041051,33.45516325003003
878,PALAIS ATLAS,"['L120', 'L606']",['casabus'],-7.5094966,33.5671352
879,PALAIS ATLAS,"['L120', 'L606']",['casabus'],-7.509385399999999,33.56742229999999
880,PALAIS DES AMBASSADES,['L306'],['casabus'],-7.683794599952708,33.52527320000629
881,PALAIS ROYAL AIN GUEDDID,['L301'],['casabus'],-7.7243428499125875,33.55886685003877
882,PALMIER,['L090'],['casabus'],-7.632343549967326,33.57971850001302
883,PALMIER ABDELMOUMEN,"['L006', 'L019', 'L038']",['casabus'],-7.6245608,33.581205700000005
884,PALMIER ABDELMOUMEN,"['L006', 'L019', 'L038', 'L067']",['casabus'],-7.624051200000002,33.581780499999994
885,PANORAMIQUE,['L107'],['casabus'],-7.6069343,33.552632
886,PANORAMIQUE,['L107'],['casabus'],-7.607083300000001,33.5529184
887,PARC (MOH),['L906'],['casabus'],-7.397480450012551,33.70576555000419
888,PARC HAY HASSANI,"['L063', 'L019', 'L020', 'L072']",['casabus'],-7.6782154,33.570613200000004
889,PARC INDUSTRIEL,"['L310', 'L307']",['casabus'],-7.650868999903514,33.442585700046585
890,PARC LE LAC,"['L060', 'L056']",['casabus'],-7.63611740000827,33.60249275000089
891,PARK DE BOUSKOURA,['L309'],['casabus'],-7.6176512,33.47376679999999
892,PARK.BOUS,['L309'],['casabus'],-7.617364899999999,33.47445369999999
893,PEAGE NOUACEUR,['L312'],['casabus'],-7.6076202,33.3909261
894,PEAGE NOUACEUR,['L312'],['casabus'],-7.6078282,33.391252699999995
895,PENETRATION AZBANE,"['L107', 'L307', 'L09E']",['casabus'],-7.665335350088229,33.5305274500335
896,PEPINIERE BOUSKOURA,['L307'],['casabus'],-7.67431300000175,33.48834895002794
897,PEPINIERE DAR BOUAZZA,['L301'],['casabus'],-7.8096611,33.5158269
898,PEPINIERE DAR BOUAZZA,['L301'],['casabus'],-7.8095053,33.516209
899,PEPINIERE DERB GHALLEF,"['L97B', 'L097']",['casabus'],-7.634766900000002,33.573811899999995
900,PEPINIERE DERB GHALLEF,"['L97B', 'L097']",['casabus'],-7.634885500000001,33.574071999999994
901,PEPINIERE OASIS,['L072'],['casabus'],-7.628519099934055,33.56192250005189
902,PEPINIERE ORIKA,['L300'],['casabus'],-7.632687350031976,33.515651850006705
903,PETIT ZENATA,['L900'],['casabus'],-7.4965815,33.64166669999999
904,PETIT ZENATA,['L900'],['casabus'],-7.496784900000001,33.64191019999999
905,PHARE EL HANK,['L005'],['casabus'],-7.6512897,33.6066253
906,PHARE EL HANK,['L005'],['casabus'],-7.651008200000001,33.6067826
907,PHARMACIE AL ATFAL,"['L09E', 'L084']",['casabus'],-7.6896919,33.5522228
908,PLACE SIDI MOHAMED,['L600'],['casabus'],-7.51702555000248,33.453753750001255
909,PLAGE LALLA MERIEM,['L005'],['casabus'],-7.660021599995789,33.60321355006112
910,PLAGE OULAD HMIMOUN,['L900'],['casabus'],-7.4412859,33.668591199999995
911,PLAGE OULAD HMIMOUN,['L900'],['casabus'],-7.441575900000001,33.6689309
912,PLAGE PALOMA,['L900'],['casabus'],-7.4605895,33.6599298
913,PLAGE PALOMA,['L900'],['casabus'],-7.4606771,33.660196799999994
914,PLAGE RAHA,['L900'],['casabus'],-7.543403349960794,33.618500350008375
915,PLAGE SAADA,['L900'],['casabus'],-7.5346517,33.6193042
916,PLAGE SAADA,['L900'],['casabus'],-7.534636800000002,33.6196697
917,POLE URBAIN NOUACEUR,['L312'],['casabus'],-7.5518868,33.383019299999994
918,POLE URBAIN NOUACEUR,['L312'],['casabus'],-7.5522335,33.3830536
919,POLYCLINIQUE CNSS BERNOUSSI,['L082'],['casabus'],-7.5016307500218,33.61132290000241
920,POLYCLINIQUE CNSS INARA,"['L143', 'L060', 'L068', 'L022', 'L063']",['casabus'],-7.59850919995804,33.539818950017434
921,POLYCLINIQUE CNSS OUM RABIA,['L109'],['casabus'],-7.667609999999999,33.5672306
922,PONT ANOUAL,"['L120', 'L062']",['casabus'],-7.5780882,33.5704893
923,PONT ANOUAL,"['L120', 'L062']",['casabus'],-7.577814000000001,33.5707736
924,PONT AUTOROUTE A1,"['L055', 'L604', 'L068']",['casabus'],-7.5389936,33.5367003
925,PONT AUTOROUTE A1,"['L055', 'L604', 'L068']",['casabus'],-7.538983300000001,33.53718840000001
926,PONT ONCF,"['L800', 'L904']",['casabus'],-7.4450571,33.64638269999999
927,PONT ONCF,['L800'],['casabus'],-7.4453551,33.6466389
928,POSTE DE POLICE BOUTALEB,['L084'],['casabus'],-7.685290049881468,33.57310375004854
929,POSTE DE POLICE GARE ROUTIERE,"['L020', 'L109']",['casabus'],-7.590249000006848,33.57494840001006
930,POSTE MAROC (ZOLA),"['L023', 'L139', 'L033', 'L082']",['casabus'],-7.593876049988624,33.59569235001018
931,PREFECTURE MEDIOUNA,"['L120', 'L606']",['casabus'],-7.48995900010215,33.55969935003854
932,PREFECTURE NOUACER,"['L310', 'L309', 'L300']",['casabus'],-7.638494,33.46578590000001
933,PREFECTURE NOUACER,"['L310', 'L309', 'L300']",['casabus'],-7.638694,33.46619549999999
934,PRESTIGIA,['L309'],['casabus'],-7.6094803,33.4745337
935,PRISON OKACHA,['L023'],['casabus'],-7.557996450012337,33.607570300071444
936,PROJET SALAM,['L608'],['casabus'],-7.4861339500380435,33.58895260001498
937,PROMENADE MARITIME,['L005'],['casabus'],-7.641646400019477,33.60372635000216
938,PROTECTION CIVIL AIN SEBAA,['L023'],['casabus'],-7.550545299982133,33.606148250010065
939,PROTECTION CIVIL BOUSKOURA,['L300'],['casabus'],-7.639635350020111,33.432596450028385
940,PROTECTION CIVIL EL QODS,['L800'],['casabus'],-7.487778299927616,33.621982750031705
941,PROTECTION CIVIL MOHAMMEDIA,"['L32D', 'L800', 'L904', 'L900']",['casabus'],-7.408214250039835,33.68259655001046
942,PROTECTION CIVILE,['L309'],['casabus'],-7.622223099999999,33.54788210000001
943,PROTECTION CIVILE,['L309'],['casabus'],-7.6221658,33.5484494
944,PTT BIR ANZARAN,"['L97B', 'L097']",['casabus'],-7.6371361,33.580111
945,PTT BIR ANZARAN,"['L97B', 'L097']",['casabus'],-7.6367373,33.580133899999986
946,PTT HAY ALAMAL,"['L604', 'L038', 'L011']",['casabus'],-7.590675349955424,33.567878750071806
947,PTT ROUDANI,"['L306', 'L007']",['casabus'],-7.6435505,33.56985290000001
948,PTT ROUDANI,"['L306', 'L007']",['casabus'],-7.6432488,33.570642600000006
949,Prestigia,['L309'],['casabus'],-7.609354000000001,33.4740498
950,QADI TAZI (SOS),"['L906', 'L902', 'L907']",['casabus'],-7.3962812,33.67811259999999
951,QADI TAZI (SOS),"['L906', 'L902', 'L907']",['casabus'],-7.3965041,33.67839909999999
952,QUARTIER ANFA MOHAMMEDIA,['L905'],['casabus'],-7.370708450018036,33.69092825000977
953,QUARTIER DRISSIA,"['L079', 'L056', 'L109']",['casabus'],-7.5917481,33.56360409999999
954,QUARTIER DRISSIA,"['L079', 'L056', 'L109']",['casabus'],-7.5922093,33.56391919999999
955,QUARTIER INDUSTRIEL MEDIOUNA,['L120'],['casabus'],-7.494017649984511,33.53989590009717
956,QUARTIER NASSIM,['L907'],['casabus'],-7.400604800000001,33.6786712
957,QUARTIER NASSIM,['L907'],['casabus'],-7.400239200000001,33.6788809
958,QUARTIER POLO,"['L97B', 'L107', 'L097', 'L060', 'L068']",['casabus'],-7.603113900000001,33.553984099999994
959,QUARTIER POLO,"['L97B', 'L107', 'L097', 'L060', 'L068']",['casabus'],-7.6036473,33.5540214
960,QUARTIER TAKADOUM,['L039'],['casabus'],-7.567780100029787,33.5856240000038
961,RESIDENCE ABOUAB OUM RABIA,"['L068', 'L109']",['casabus'],-7.6724343,33.5604242
962,RESIDENCE ABOUAB OUM RABIA,"['L068', 'L109']",['casabus'],-7.672250999999999,33.560762199999985
963,RESIDENCE ABWAB SALAM,"['L904', 'L608']",['casabus'],-7.4781400499815165,33.581206500051294
964,RESIDENCE AL AMANE,"['L065', 'L090']",['casabus'],-7.539236799962924,33.59515800001426
965,RESIDENCE AL AMANE 2,"['L065', 'L090']",['casabus'],-7.544977099968686,33.593763300004845
966,RESIDENCE AL BADR,"['T2', 'L065', 'L090']","['casabus', 'tram']",-7.533071200039297,33.59910776670335
967,RESIDENCE AL BAIDA EL QODS,['L023'],['casabus'],-7.487990700022157,33.61437415002283
968,RESIDENCE AL FADL,"['L065', 'L062']",['casabus'],-7.517660349928412,33.55338625003473
969,RESIDENCE AL FAJR,['L306'],['casabus'],-7.7140932000031395,33.504924600000486
970,RESIDENCE AL FIRDAOUS,"['L97B', 'L013']",['casabus'],-7.668077750025554,33.55833495002924
971,RESIDENCE AL HOUDA,['L606'],['casabus'],-7.524422400017103,33.58210605004144
972,RESIDENCE AL WIFAK,"['L065', 'L090']",['casabus'],-7.5366315499689245,33.59667380000628
973,RESIDENCE ALASSIL,"['L139', 'L090']",['casabus'],-7.561146399958604,33.59329760000655
974,RESIDENCE ALKIMA,['L079'],['casabus'],-7.5012167,33.59229779999999
975,RESIDENCE ALKIMA,"['L079', 'L608']",['casabus'],-7.5011692,33.59274469999999
976,RESIDENCE ANDALOUS,['L902'],['casabus'],-7.399397300032239,33.66442460005448
977,RESIDENCE ANNACER,"['L600', 'L056']",['casabus'],-7.596066450086448,33.56896755006913
978,RESIDENCE ASSALAM,"['L043', 'L090', 'L055']",['casabus'],-7.5815242,33.58531060000001
979,RESIDENCE ASSALAM,"['L043', 'L090', 'L055']",['casabus'],-7.581342000000002,33.5856343
980,RESIDENCE BAB EL BAIDA 1,['L023'],['casabus'],-7.4829962,33.6163684
981,RESIDENCE BAB EL BAIDA 1,['L023'],['casabus'],-7.482811899999999,33.6166174
982,RESIDENCE BACHKOU,"['L107', 'L031', 'L007', 'L300']",['casabus'],-7.647221349982651,33.532931100004866
983,RESIDENCE BASSATIN ALOULFA,"['L050', 'L051']",['casabus'],-7.702248899985228,33.547790100097146
984,Residence Bassatin Aloulfa 2,['L051'],['casabus'],-7.697366000040211,33.54371270001093
985,RESIDENCE BOUAARFA,"['L060', 'L011']",['casabus'],-7.636251899980828,33.60076275000227
986,RESIDENCE CHARAF,"['L043', 'L079', 'L064']",['casabus'],-7.527034500003687,33.58566150005673
987,RESIDENCE CHIFAE,['L007'],['casabus'],-7.631833800005889,33.58342835000081
988,RESIDENCE DANDOUN,['L300'],['casabus'],-7.64625609995417,33.51474370001773
989,RESIDENCE DES OLIVIERS,['L097'],['casabus'],-7.502720749953391,33.586119900031164
990,RESIDENCE EL AHALI,"['L031', 'L007', 'L300']",['casabus'],-7.654483099999999,33.516333
991,RESIDENCE EL AHALI,"['L031', 'L007', 'L300']",['casabus'],-7.654131900000001,33.51675959999999
992,RESIDENCE EL ALIA,"['L904', 'L608']",['casabus'],-7.482393399999999,33.571707999999994
993,RESIDENCE EL ALIA,"['L904', 'L608']",['casabus'],-7.482058199999999,33.5717172
994,RESIDENCE EL BAIDA,"['L902', 'L033']",['casabus'],-7.498688300000002,33.5934695
995,RESIDENCE EL BAIDA,"['L902', 'L033']",['casabus'],-7.498895799999999,33.59414399999999
996,RESIDENCE EL HADIKA,"['L033', 'L082']",['casabus'],-7.529428000000002,33.6032361
997,RESIDENCE EL HADIKA,['L082'],['casabus'],-7.5283503,33.603378799999994
998,RESIDENCE EL HAMD,"['L107', 'L056', 'L040']",['casabus'],-7.5438276,33.55625299999999
999,RESIDENCE EL HAMD,"['L107', 'L056', 'L040']",['casabus'],-7.5440906,33.5564221
1000,RESIDENCE EL HORRIA,"['L906', 'L900']",['casabus'],-7.377794200000001,33.6898536
1001,RESIDENCE EL HORRIA,"['L906', 'L900']",['casabus'],-7.378034800000001,33.6900925
1002,RESIDENCE EL HOSSAINI,['L019'],['casabus'],-7.639274500000002,33.576909699999995
1003,RESIDENCE EL HOSSAINI,['L019'],['casabus'],-7.6385113,33.5772746
1004,RESIDENCE EL KAWTAR,"['L079', 'L608']",['casabus'],-7.511690449985012,33.59448680000226
1005,RESIDENCE EL MAJD,"['L97B', 'L063', 'L097', 'L051']",['casabus'],-7.634671199962322,33.57074315000341
1006,RESIDENCE EL MANSOUR,"['L019', 'L020', 'L143', 'L068', 'L063']",['casabus'],-7.648668700000001,33.5727905
1007,RESIDENCE EL MANSOUR,"['L019', 'L020', 'L143', 'L068', 'L063']",['casabus'],-7.6494902,33.5733073
1008,RESIDENCE EL MOSTAKBAL,"['L107', 'L031', 'L007', 'L300']",['casabus'],-7.648817999999999,33.529633399999994
1009,RESIDENCE EL MOSTAKBAL,"['L107', 'L031', 'L007', 'L300']",['casabus'],-7.648601,33.5299671
1010,RESIDENCE ELFATH,['L905'],['casabus'],-7.368444599989703,33.66251345000092
1011,RESIDENCE ELMOUAHIDINE,['L043'],['casabus'],-7.548075500000001,33.5858349
1012,RESIDENCE ELMOUAHIDINE,['L043'],['casabus'],-7.5482262,33.586087
1013,RESIDENCE FLEURS DE LYS,"['L907', 'L32D', 'L800', 'L904']",['casabus'],-7.3704076499396285,33.70411195001565
1014,RESIDENCE HLIWA,['L139'],['casabus'],-7.535957799914049,33.59996670001731
1015,RESIDENCE IDMAJ,"['L055', 'L107', 'L068']",['casabus'],-7.5503952,33.5523332
1016,RESIDENCE IDMAJ,"['L055', 'L107', 'L068']",['casabus'],-7.550629199999999,33.552839699999986
1017,RESIDENCE JAD VICTORIA,['L307'],['casabus'],-7.68016179993557,33.41463105002892
1018,RESIDENCE LES CHAMPS DE LYS,['L905'],['casabus'],-7.3638931,33.6898324
1019,RESIDENCE LES CHAMPS DE LYS,['L905'],['casabus'],-7.363933200000002,33.69027020000001
1020,RESIDENCE NAIM,"['L904', 'L608']",['casabus'],-7.4852742,33.56198839999999
1021,RESIDENCE NAIM,"['L904', 'L608']",['casabus'],-7.485682100000001,33.5620199
1022,RESIDENCE NARJIS,['L107'],['casabus'],-7.658428350012686,33.5281265500016
1023,RESIDENCE OUDAYA,"['L033', 'L082']",['casabus'],-7.523432399999999,33.602163100000006
1024,RESIDENCE OUDAYA,"['L033', 'L082']",['casabus'],-7.5238984,33.6023624
1025,RESIDENCE RAYAN VICTORIA,['L307'],['casabus'],-7.67917284999246,33.41738525003636
1026,RESIDENCE RIAD AL OULFA,"['L019', 'L020', 'L005']",['casabus'],-7.697261999955326,33.55622290000874
1027,RESIDENCE ROKIA,['L903'],['casabus'],-7.371763250010971,33.68361585003611
1028,RESIDENCE SAADA,"['L043', 'L079', 'L064', 'L606']",['casabus'],-7.522802900000001,33.588086600000004
1029,RESIDENCE SAADA,"['L043', 'L079', 'L064', 'L606']",['casabus'],-7.5228958,33.58834670000001
1030,RESIDENCE SAFA,"['L120', 'L606']",['casabus'],-7.515658700102148,33.56863465003264
1031,RESIDENCE SALMA,['L107'],['casabus'],-7.554471500000001,33.5489249
1032,RESIDENCE SALMA,['L107'],['casabus'],-7.5547832,33.5492184
1033,RESIDENCE SHEMSI,['L060'],['casabus'],-7.637377300000001,33.592521299999994
1034,RESIDENCE WALILI,['L097'],['casabus'],-7.512343299935492,33.58001505003796
1035,RESTAURANT MRISSA,['L301'],['casabus'],-7.744286100000001,33.54716019999999
1036,RESTAURANT MRISSA,['L301'],['casabus'],-7.744372600000001,33.5474541
1037,ROCADE SUD OUEST,['L306'],['casabus'],-7.693177949997687,33.51898500000112
1038,ROCHES NOIRES,"['L023', 'L900']",['casabus'],-7.5669809,33.60903799999999
1039,ROCHES NOIRES,"['L023', 'L900']",['casabus'],-7.566474899999999,33.6093443
1040,ROND POINT LOMO,['L301'],['casabus'],-7.7706771,33.5316903
1041,ROND POINT LOMO,['L301'],['casabus'],-7.7708811,33.53193669999999
1042,ROND POINT VICTORIA,"['L310', 'L307']",['casabus'],-7.670122699965288,33.42431780001917
1043,ROND-POINT AICHA,"['L033', 'L139', 'L082']",['casabus'],-7.587258300000001,33.5977023
1044,ROND-POINT AICHA,"['L033', 'L139', 'L082']",['casabus'],-7.5883631,33.597803899999995
1045,ROND-POINT ANASSI,['L097'],['casabus'],-7.499950799935151,33.58793620001338
1046,ROND-POINT BACHKOU,"['L020', 'L109', 'L310', 'L072', 'L031']",['casabus'],-7.624332999999999,33.56120299999999
1047,ROND-POINT BACHKOU,"['L020', 'L109', 'L310', 'L072', 'L068', 'L031']",['casabus'],-7.6240773,33.5614576
1048,ROND-POINT CHAHDIA,"['L068', 'L109']",['casabus'],-7.680559700007568,33.54664945000574
1049,ROND-POINT MERCHICH,['L600'],['casabus'],-7.520668100000001,33.4526989
1050,ROND-POINT MERCHICH,['L600'],['casabus'],-7.520339799999999,33.45302900000001
1051,ROND-POINT MOROCCO MALL,['L301'],['casabus'],-7.7014466,33.5704068
1052,ROND-POINT MOROCCO MALL,['L301'],['casabus'],-7.701389300000001,33.5707689
1053,ROUTE AZEMMOUR,['L084'],['casabus'],-7.6724572,33.5773665
1054,ROUTE AZEMMOUR,['L084'],['casabus'],-7.6727701,33.5777871
1055,ROUTE D'EL JADIDA,"['L306', 'L007', 'L051']",['casabus'],-7.6445787,33.5572706
1056,ROUTE D'EL JADIDA,['L007'],['casabus'],-7.6443915,33.55799499999999
1057,ROUTE DAR BOUAZZA,['L301'],['casabus'],-7.756676900000002,33.5402417
1058,ROUTE DAR BOUAZZA,['L301'],['casabus'],-7.7555882,33.5405139
1059,ROUTE DE LOUIZIA,['L905'],['casabus'],-7.354774999971624,33.68878820000221
1060,ROUTE DE RABAT,"['L033', 'L082']",['casabus'],-7.563250149939991,33.60021345002721
1061,ROUTE DE SIDI ABDERRAHMANE,['L005'],['casabus'],-7.700284250092706,33.57178330008023
1062,ROUTE DES ZENATA,['L900'],['casabus'],-7.521771899995816,33.62520195000035
1063,ROUTE MOULAY THAMI,"['L050', 'L051']",['casabus'],-7.717538399953018,33.538650200013365
1064,ROUTE N1 AIN HARROUDA,['L800'],['casabus'],-7.464819,33.6334396
1065,ROUTE N1 AIN HARROUDA,['L800'],['casabus'],-7.4650339,33.6336614
1066,ROUTE N11 SIDI MAAROUF,['L007'],['casabus'],-7.642154200011999,33.54450025005717
1067,ROUTE N9,['L120'],['casabus'],-7.5127392000219295,33.471165950099056
1068,ROUTE N9 AL MAJJATIA,['L120'],['casabus'],-7.510266650101523,33.48485305004395
1069,ROUTE N9 TIT MELLIL,['L120'],['casabus'],-7.494081099999999,33.53442909999999
1070,ROUTE N9 TIT MELLIL,['L120'],['casabus'],-7.494422599999999,33.5344339
1071,ROUTE NATIONALE 1 LISSASFA,['L306'],['casabus'],-7.710185899923882,33.50650770001987
1072,ROUTE NATIONALE 11,['L310'],['casabus'],-7.6341515,33.521042699999995
1073,ROUTE NATIONALE 11,['L310'],['casabus'],-7.6336866,33.521273
1074,ROUTE NATIONALE 9 MEDIOUNA,['L312'],['casabus'],-7.521419549889497,33.43438235006345
1075,ROUTE OULED ZIANE,"['L120', 'L062', 'L011']",['casabus'],-7.594192900024407,33.58196915001828
1076,ROUTE P3003,['L903'],['casabus'],-7.380006349966592,33.58939290002626
1077,ROUTE P3013 BOUSKOURA,"['L310', 'L300']",['casabus'],-7.642678300000001,33.4509319
1078,ROUTE P3013 BOUSKOURA,"['L310', 'L300']",['casabus'],-7.6427087,33.4513158
1079,ROUTE P3026,['L309'],['casabus'],-7.6031534,33.4761879
1080,ROUTE P3026,['L309'],['casabus'],-7.604067300000001,33.4765546
1081,ROUTE P3307,['L903'],['casabus'],-7.332932150034597,33.63190640001479
1082,ROUTE P3307 AIN TEKKI,['L903'],['casabus'],-7.353780949989525,33.66277880000082
1083,ROUTE P3336 MEDIOUNA,['L312'],['casabus'],-7.517380500045914,33.4485943000113
1084,ROUTE R309,['L900'],['casabus'],-7.432096300000001,33.6727984
1085,ROUTE R309,['L900'],['casabus'],-7.4322561,33.673081999999994
1086,ROUTE R320,['L084'],['casabus'],-7.645430200000001,33.5879262
1087,ROUTE R320 /P3012,['L301'],['casabus'],-7.858060000000002,33.5002373
1088,ROUTE R320 /P3012,['L301'],['casabus'],-7.8581111,33.500530600000005
1089,ROUTE R322 ROCHES NOIRES,"['L023', 'L900']",['casabus'],-7.57028129998938,33.607712250001974
1090,ROUTE R322 ZENATA,['L900'],['casabus'],-7.5042443,33.63690600000001
1091,ROUTE R322 ZENATA,['L900'],['casabus'],-7.5046207,33.6369312
1092,ROUTE SIDI MAAROUF,['L300'],['casabus'],-7.6549723,33.5138198
1093,ROUTE SIDI MAAROUF,['L300'],['casabus'],-7.6549723,33.5141504
1094,ROYAL GOLF ANFA,['L084'],['casabus'],-7.658525700000003,33.5831454
1095,ROYAL GOLF ANFA 2,['L084'],['casabus'],-7.6597347,33.58305029999999
1096,RTM AIN CHOC,"['L006', 'L068']",['casabus'],-7.583127049974345,33.5390242500022
1097,RUE 41 RIAD OULFA,"['L019', 'L020']",['casabus'],-7.6926721,33.55794179999999
1098,RUE AL MAROUNI,"['L306', 'L007']",['casabus'],-7.640024600000001,33.574404300000005
1099,RUE AL MAROUNI,"['L306', 'L007']",['casabus'],-7.639900900000001,33.574866199999995
1100,RUE BEN KACEM ADDAHMANI,"['L039', 'L097', 'L97B']",['casabus'],-7.578833649990464,33.55237695000521
1101,RUE D'ALGER,"['L006', 'L019', 'L056', 'L022', 'L040', 'L007']",['casabus'],-7.623798699999999,33.5941511
1102,RUE DE BELGRADE,['L006'],['casabus'],-7.610127350010352,33.57545785001202
1103,RUE DE L'ALMA,['L060'],['casabus'],-7.6386195,33.5985918
1104,RUE DES EPERVIERS,['L109'],['casabus'],-7.6397734,33.564285899999994
1105,RUE EL HAOUZA,['L023'],['casabus'],-7.562695649992553,33.60575045000263
1106,RUE FAROUKI ERRAHALI,"['L060', 'L006']",['casabus'],-7.600896450076692,33.558963150084914
1107,RUE IBNOU ADRAA,['L090'],['casabus'],-7.572827050093504,33.589113900049064
1108,RUE KAID AL ACHTAR,"['L013', 'L050']",['casabus'],-7.6413792,33.582451799999994
1109,RUE NORMANDIE,"['L056', 'L013', 'L050']",['casabus'],-7.639389600000001,33.585042499999986
1110,RUE OUALILI,['L019'],['casabus'],-7.6435309,33.5744043
1111,RUE OUALILI,['L019'],['casabus'],-7.643337699999999,33.574629
1112,RUE SALONIQUE,['L006'],['casabus'],-7.612947150021643,33.5769686000045
1113,RUE WASHINGTON,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.630925499999999,33.593456999999994
1114,RUE WASHINGTON,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.630255900000001,33.59365379999999
1115,Residence Al Mawlid,['L309'],['casabus'],-7.623360750061181,33.552729350058826
1116,SAKANI AHL LOGHLAM,['L902'],['casabus'],-7.4782217,33.598701699999985
1117,SAKANI AHL LOGHLAM,['L902'],['casabus'],-7.478283199999999,33.5990117
1118,SALAM MOHAMMEDIA,['L906'],['casabus'],-7.3589457,33.699731499999984
1119,SALAM MOHAMMEDIA,['L906'],['casabus'],-7.358694100000001,33.7001915
1120,SALLE DE SPORT LA CORNICHE,['L301'],['casabus'],-7.689185649970139,33.57164605000489
1121,SALLE DERKAOUI,['L608'],['casabus'],-7.52122499994663,33.616006800024834
1122,SAMIR (MOH),"['L800', 'L904', 'L900']",['casabus'],-7.416236200000001,33.6783905
1123,SAMIR (MOH),"['L800', 'L904', 'L900']",['casabus'],-7.416486,33.6787342
1124,SCHNEIDER,['L109'],['casabus'],-7.668194499999999,33.5626181
1125,SEHAB RMAL,['L903'],['casabus'],-7.338269250029824,33.64545540001048
1126,SIDI BERNOUSSI,['L800'],['casabus'],-7.497082599955161,33.61644885002226
1127,SIDI BOUZIANE,['L306'],['casabus'],-7.7398783,33.4849272
1128,SIDI BOUZIANE,['L306'],['casabus'],-7.7393764,33.48499429999999
1129,SIDI GHANEM,['L120'],['casabus'],-7.5056738,33.4970722
1130,SIDI GHANEM,['L120'],['casabus'],-7.505218300000001,33.49708139999999
1131,SIDI MESSAOUD,"['L310', 'L300']",['casabus'],-7.631740849910812,33.513266850038555
1132,SIDI MOUSSA EL MAJDOUB,['L903'],['casabus'],-7.384944450031902,33.60482265001589
1133,SINDIBAD,['L005'],['casabus'],-7.698771099999999,33.582522399999995
1134,SINDIBAD,['L005'],['casabus'],-7.6994576,33.58259890000001
1135,SNRT AIN CHOCK,"['L006', 'L068']",['casabus'],-7.585915249933894,33.53740345002233
1136,SOCIETE COSUMAR,['L033'],['casabus'],-7.571668699999999,33.59894349999999
1137,SOCIETE COSUMAR,['L033'],['casabus'],-7.571057,33.5992092
1138,SOUK ALLEK,['L082'],['casabus'],-7.5006323,33.6092346
1139,SOUK BOURGOGNE,"['L056', 'L011']",['casabus'],-7.6431561,33.5991125
1140,SOUK BOURGOGNE,"['L056', 'L011']",['casabus'],-7.642082600000003,33.599710599999995
1141,SOUK CHRIFA,['L039'],['casabus'],-7.6017176,33.53615939999999
1142,SOUK CHRIFA,['L039'],['casabus'],-7.6020063,33.5365204
1143,SOUK LAAYOUNE,"['L600', 'L056']",['casabus'],-7.595385800000001,33.564581
1144,SOUK LAAYOUNE,"['L600', 'L056']",['casabus'],-7.595051800000001,33.56466979999999
1145,SOUK LHJAJMA,['L011'],['casabus'],-7.648460599976177,33.5961303000258
1146,SOUK LWIZIA,['L905'],['casabus'],-7.350878349920016,33.67579925001691
1147,SOUK OULD MINA,"['L143', 'L050', 'L09E']",['casabus'],-7.67568154999291,33.56862320000127
1148,SOUK SALAM,['L043'],['casabus'],-7.552504749942907,33.58330235000837
1149,SOUK SWISRA,['L903'],['casabus'],-7.371972900000001,33.564140399999985
1150,SOUK SWISRA,['L903'],['casabus'],-7.372332200000001,33.5642767
1151,STADE COC,"['L306', 'L007']",['casabus'],-7.644639000058178,33.561025400066384
1152,STADE HAY HASSANI,"['L019', 'L020', 'L301', 'L063', 'L072']",['casabus'],-7.6805095,33.570789
1153,STADE MOHAMED V,"['L013', 'L050']",['casabus'],-7.647801800000001,33.5841384
1154,STADE PERE JEGO,"['L306', 'L051']",['casabus'],-7.6517895,33.5503195
1155,STADE TISSIMA,"['L107', 'L011', 'L604', 'L063', 'L072']",['casabus'],-7.562146500048892,33.54451640000863
1156,STATION ANOUAL,"['L143', 'L300']",['casabus'],-7.625971399970991,33.57023060009322
1157,STATION EL FALAH,['L907'],['casabus'],-7.3801972,33.6846558
